algorithm,latency_ms,packet_loss_percent,run_number,handshake_time_ms,cpu_time_ms,memory_peak_mb,memory_delta_mb,bytes_transmitted,was_successful,error_msg
RSA-2048,50,10,21,1472.12925900021,10.0000000000016,26.18359375,0.03515625,8710,1,None
RSA-2048,50,10,22,1202.46660399789,40.0000000000009,26.18359375,0.03515625,8334,1,None
RSA-2048,50,10,23,15904.7277809987,19.9999999999996,26.18359375,0.03515625,8438,1,None
RSA-2048,50,10,24,1488.70634500054,20.0000000000014,26.18359375,0.03515625,7902,1,None
RSA-2048,50,10,25,2003.21498100311,10.0000000000016,26.18359375,0.03515625,8902,1,None
RSA-2048,50,10,26,17028.5761380001,20.0000000000014,26.1875,0.03515625,9522,1,None
RSA-2048,50,10,27,1078.31966600133,29.9999999999994,26.1875,0.03515625,8326,1,None
RSA-2048,50,10,28,6189.47490800201,9.99999999999801,26.1875,0.03515625,8718,1,None
RSA-2048,50,10,29,2201.27161100027,49.9999999999998,26.1875,0.03515625,8190,1,None
RSA-2048,50,10,30,666.235000000597,9.99999999999801,26.1875,0.03515625,7638,1,None
RSA-2048,50,10,31,682.520807000401,30.0000000000029,26.1875,0.03515625,7854,1,None
RSA-2048,50,10,32,1925.74667900044,19.9999999999996,26.1875,0.03515625,8014,1,None
RSA-2048,50,10,33,1499.23105799826,19.9999999999978,26.1875,0.03515625,7956,1,None
RSA-2048,50,10,34,1470.39375099848,9.99999999999801,26.1875,0.03515625,8398,1,None
RSA-2048,50,10,35,1000.40649900257,29.9999999999994,26.19140625,0.03515625,8230,1,None
RSA-2048,50,10,36,3757.16426999861,10.0000000000016,26.19140625,0.03515625,8126,1,None
RSA-2048,50,10,37,670.554201002233,19.9999999999987,26.19140625,0.03515625,8174,1,None
RSA-2048,50,10,38,1762.01379999839,29.9999999999994,26.19140625,0.03515625,7852,1,None
RSA-2048,50,10,39,1477.97097500006,20.0000000000014,26.1953125,0.03515625,8590,1,None
RSA-2048,50,10,40,1387.85244899918,40.0000000000009,26.1953125,0.03515625,8578,1,None
RSA-2048,50,10,41,4123.43191599939,49.9999999999998,26.1953125,0.03515625,8798,1,None
RSA-2048,50,10,42,936.445217001165,29.9999999999994,26.1953125,0.03515625,8358,1,None
RSA-2048,50,10,43,2117.58868100151,59.9999999999969,26.1953125,0.03515625,8436,1,None
RSA-2048,50,10,44,680.977869000344,19.9999999999996,26.1953125,0.03515625,7782,1,None
RSA-2048,50,10,45,1351.9177829985,20.0000000000014,26.19921875,0.03515625,7822,1,None
RSA-2048,50,10,46,1276.27387899702,19.9999999999996,26.19921875,0.03515625,9298,1,None
RSA-2048,50,10,47,1532.67347400106,29.9999999999994,26.19921875,0.03515625,8118,1,None
RSA-2048,50,10,48,677.306105000753,9.99999999999801,26.19921875,0.03515625,8222,1,None
RSA-2048,50,10,49,1451.39984100024,9.99999999999979,26.19921875,0.03515625,8238,1,None
RSA-2048,50,10,50,959.230954002123,20.0000000000031,26.19921875,0.03515625,8358,1,None
CRYSTALS-Kyber,50,10,1,1031.05645300093,29.9999999999994,26.19921875,0.03515625,8746,1,None
CRYSTALS-Kyber,50,10,2,684.748519997811,9.99999999999801,26.19921875,0.03515625,8770,1,None
CRYSTALS-Kyber,50,10,3,1021.38431000276,30.0000000000003,26.19921875,0.03515625,8914,1,None
CRYSTALS-Kyber,50,10,4,1069.24684200203,30.0000000000011,26.19921875,0.03515625,9002,1,None
CRYSTALS-Kyber,50,10,5,2757.98801700148,29.9999999999994,26.203125,0.03515625,8930,1,None
CRYSTALS-Kyber,50,10,6,675.365227998555,20.0000000000014,26.203125,0.03515625,8738,1,None
CRYSTALS-Kyber,50,10,7,2065.81930799803,29.9999999999994,26.203125,0.03515625,8602,1,None
CRYSTALS-Kyber,50,10,8,1885.94706200092,19.9999999999996,26.203125,0.03515625,8554,1,None
CRYSTALS-Kyber,50,10,9,17154.1619900017,59.9999999999978,26.203125,0.03515625,9192,1,None
CRYSTALS-Kyber,50,10,10,1011.01050699799,29.9999999999994,26.203125,0.03515625,8698,1,None
CRYSTALS-Kyber,50,10,11,674.549196999578,19.9999999999996,26.203125,0.03515625,8842,1,None
CRYSTALS-Kyber,50,10,12,1490.00941600025,20.0000000000014,26.203125,0.03515625,8706,1,None
CRYSTALS-Kyber,50,10,13,1033.49379000065,30.0000000000011,26.20703125,0.03515625,8658,1,None
CRYSTALS-Kyber,50,10,14,1731.18686299858,40.0000000000009,26.2109375,0.03515625,8370,1,None
CRYSTALS-Kyber,50,10,15,4043.86194799736,79.9999999999992,26.2109375,0.03515625,8626,1,None
CRYSTALS-Kyber,50,10,16,1500.69652100137,10.0000000000016,26.21484375,0.03515625,9042,1,None
CRYSTALS-Kyber,50,10,17,1008.37829499869,29.9999999999994,26.21484375,0.03515625,8882,1,None
CRYSTALS-Kyber,50,10,18,1723.06584500257,10.0000000000016,26.21484375,0.03515625,8634,1,None
CRYSTALS-Kyber,50,10,19,2492.93185400165,0,26.21484375,0.03515625,9026,1,None
CRYSTALS-Kyber,50,10,20,2494.86982400049,19.9999999999978,26.21484375,0.03515625,8666,1,None
CRYSTALS-Kyber,50,10,21,684.137147000001,19.9999999999996,26.21484375,0.03515625,8474,1,None
CRYSTALS-Kyber,50,10,22,1525.74596500199,10.0000000000016,26.21484375,0.03515625,8690,1,None
CRYSTALS-Kyber,50,10,23,2176.18335999941,19.9999999999996,26.21484375,0.03515625,8770,1,None
CRYSTALS-Kyber,50,10,24,1940.20427700161,20.0000000000014,26.21484375,0.03515625,8578,1,None
CRYSTALS-Kyber,50,10,25,1464.24856199883,10.0000000000016,26.21875,0.03515625,8738,1,None
CRYSTALS-Kyber,50,10,26,2534.32080700077,10.0000000000016,26.21875,0.03515625,8930,1,None
CRYSTALS-Kyber,50,10,27,5290.9952839982,40.0000000000009,26.21875,0.03515625,9130,1,None
CRYSTALS-Kyber,50,10,28,1514.67445199887,20.0000000000014,26.21875,0.03515625,8658,1,None
CRYSTALS-Kyber,50,10,29,2935.47392500113,9.99999999999801,26.21875,0.03515625,9106,1,None
CRYSTALS-Kyber,50,10,30,1425.89185299948,19.9999999999996,26.21875,0.03515625,8314,1,None
CRYSTALS-Kyber,50,10,31,668.8904190014,10.0000000000016,26.21875,0.03515625,8506,1,None
CRYSTALS-Kyber,50,10,32,657.500208002602,19.9999999999978,26.21875,0.03515625,8450,1,None
CRYSTALS-Kyber,50,10,33,1762.00252800118,29.9999999999994,26.21875,0.03515625,8504,1,None
CRYSTALS-Kyber,50,10,34,1479.6439870006,10.0000000000016,26.21875,0.03515625,8506,1,None
CRYSTALS-Kyber,50,10,35,3542.67558200081,19.9999999999978,26.22265625,0.03515625,8578,1,None
CRYSTALS-Kyber,50,10,36,692.655815000762,30.0000000000003,26.22265625,0.03515625,8586,1,None
CRYSTALS-Kyber,50,10,37,997.945776998677,20.0000000000031,26.22265625,0.03515625,8882,1,None
CRYSTALS-Kyber,50,10,38,665.569033997599,19.9999999999978,26.22265625,0.03515625,8530,1,None
CRYSTALS-Kyber,50,10,39,1135.22897799703,19.9999999999996,26.22265625,0.03515625,8706,1,None
CRYSTALS-Kyber,50,10,40,1726.72086500097,20.0000000000031,26.2265625,0.03515625,8322,1,None
CRYSTALS-Kyber,50,10,41,2535.24298699995,20.0000000000014,26.2265625,0.03515625,8922,1,None
CRYSTALS-Kyber,50,10,42,1990.69164200046,29.9999999999994,26.2265625,0.03515625,8354,1,None
CRYSTALS-Kyber,50,10,43,686.001670997939,20.0000000000031,26.2265625,0.03515625,8778,1,None
CRYSTALS-Kyber,50,10,44,954.420808000577,19.9999999999996,26.2265625,0.03515625,8586,1,None
CRYSTALS-Kyber,50,10,45,1704.67807100067,30.0000000000038,26.23046875,0.03515625,8874,1,None
CRYSTALS-Kyber,50,10,46,952.98910999918,19.9999999999996,26.23046875,0.03515625,8962,1,None
CRYSTALS-Kyber,50,10,47,1688.73356300173,29.9999999999994,26.23046875,0.03515625,9106,1,None
CRYSTALS-Kyber,50,10,48,688.213863002602,20.0000000000031,26.23046875,0.03515625,8554,1,None
CRYSTALS-Kyber,50,10,49,1480.24564400112,10.0000000000016,26.23046875,0.03515625,8554,1,None
CRYSTALS-Kyber,50,10,50,1080.70825500181,19.9999999999996,26.23046875,0.03515625,8834,1,None
ECC-P256,100,0,1,1188.85550900086,20.0000000000031,26.23046875,0.03515625,8614,1,None
ECC-P256,100,0,2,1163.09927699695,30.0000000000003,26.23046875,0.03515625,8888,1,None
ECC-P256,100,0,3,1157.04960400035,19.9999999999996,26.23046875,0.03515625,8856,1,None
ECC-P256,100,0,4,1163.62870399826,19.9999999999996,26.23046875,0.03515625,8856,1,None
ECC-P256,100,0,5,1156.63422800208,29.9999999999994,26.234375,0.0390625,8856,1,None
ECC-P256,100,0,6,1151.55767000033,19.9999999999996,26.234375,0.03515625,8856,1,None
ECC-P256,100,0,7,1163.68066499854,29.9999999999994,26.234375,0.03515625,8888,1,None
ECC-P256,100,0,8,1172.63725900193,29.9999999999994,26.234375,0.03515625,8856,1,None
ECC-P256,100,0,9,1160.03289300352,19.9999999999987,26.234375,0.03515625,8856,1,None
ECC-P256,100,0,10,1133.70194399977,19.9999999999996,26.234375,0.03515625,8888,1,None
ECC-P256,100,0,11,1164.58892599985,20.0000000000014,26.234375,0.03515625,8856,1,None
ECC-P256,100,0,12,1178.53548600033,30.0000000000029,26.234375,0.03515625,8888,1,None
ECC-P256,100,0,13,1166.81604699988,19.9999999999996,26.234375,0.03515625,8856,1,None
ECC-P256,100,0,14,1176.90135299927,9.99999999999801,26.234375,0.03515625,8856,1,None
ECC-P256,100,0,15,1165.97280900169,10.0000000000016,26.2421875,0.03515625,8888,1,None
ECC-P256,100,0,16,1175.13394599882,29.9999999999994,26.2421875,0.03515625,8824,1,None
ECC-P256,100,0,17,1172.93813500146,19.9999999999996,26.2421875,0.03515625,8888,1,None
ECC-P256,100,0,18,1165.05701899951,29.9999999999994,26.2421875,0.03515625,8888,1,None
ECC-P256,100,0,19,1149.9540190016,19.9999999999996,26.2421875,0.03515625,8888,1,None
ECC-P256,100,0,20,1170.70671900001,19.9999999999996,26.2421875,0.03515625,8856,1,None
ECC-P256,100,0,21,1159.682548001,19.9999999999996,26.2421875,0.03515625,8856,1,None
ECC-P256,100,0,22,1132.5733550002,19.9999999999987,26.2421875,0.03515625,8888,1,None
ECC-P256,100,0,23,1157.98053399703,29.9999999999994,26.2421875,0.03515625,8856,1,None
ECC-P256,100,0,24,1161.53514299731,10.0000000000016,26.2421875,0.03515625,8856,1,None
ECC-P256,100,0,25,1166.00083499725,29.9999999999994,26.24609375,0.03515625,8856,1,None
ECC-P256,100,0,26,1159.63425399968,20.0000000000031,26.24609375,0.03515625,8824,1,None
ECC-P256,100,0,27,1150.85028599788,19.9999999999996,26.25,0.03515625,8888,1,None
ECC-P256,100,0,28,1169.06816100163,30.0000000000003,26.25,0.03515625,8856,1,None
ECC-P256,100,0,29,1168.77970700079,19.9999999999996,26.25,0.03515625,8824,1,None
ECC-P256,100,0,30,1150.94024700011,19.9999999999996,26.25,0.03515625,8856,1,None
ECC-P256,100,0,31,1162.36707400094,20.0000000000014,26.25,0.03515625,8856,1,None
ECC-P256,100,0,32,1167.5621309987,29.9999999999994,26.25,0.03515625,8888,1,None
ECC-P256,100,0,33,1154.86636200149,19.9999999999996,26.25,0.03515625,8856,1,None
ECC-P256,100,0,34,1161.41292499742,20.0000000000031,26.25,0.03515625,8856,1,None
ECC-P256,100,0,35,1115.43068799801,9.99999999999801,26.25390625,0.03515625,8856,1,None
ECC-P256,100,0,36,1169.74157399818,29.9999999999994,26.25390625,0.03515625,8888,1,None
ECC-P256,100,0,37,1174.50827599896,19.9999999999996,26.25390625,0.03515625,8856,1,None
ECC-P256,100,0,38,1160.38699799901,29.9999999999994,26.25390625,0.03515625,8856,1,None
ECC-P256,100,0,39,1158.17437499936,20.0000000000031,26.25390625,0.03515625,8888,1,None
ECC-P256,100,0,40,1146.69431500079,19.9999999999996,26.25390625,0.03515625,8856,1,None
ECC-P256,100,0,41,1161.53040599966,29.9999999999994,26.2578125,0.03515625,8888,1,None
ECC-P256,100,0,42,1146.38996299982,20.0000000000031,26.2578125,0.03515625,8888,1,None
ECC-P256,100,0,43,1162.22094399927,30.0000000000003,26.2578125,0.03515625,8824,1,None
ECC-P256,100,0,44,1176.14660600157,19.9999999999996,26.2578125,0.03515625,8856,1,None
ECC-P256,100,0,45,1173.71069699948,19.9999999999996,26.2578125,0.03515625,8856,1,None
ECC-P256,100,0,46,1156.37926599811,19.9999999999996,26.26171875,0.03515625,8856,1,None
ECC-P256,100,0,47,1154.56231699864,19.9999999999996,26.26171875,0.03515625,8888,1,None
ECC-P256,100,0,48,1169.98806999982,29.9999999999994,26.26171875,0.03515625,8824,1,None
ECC-P256,100,0,49,1160.74512100022,30.0000000000011,26.26171875,0.03515625,8824,1,None
ECC-P256,100,0,50,1168.07090599832,20.0000000000031,26.26171875,0.03515625,8824,1,None
RSA-2048,100,0,1,1173.92052899959,19.9999999999996,26.26171875,0.03515625,8222,1,None
RSA-2048,100,0,2,1136.6144579988,10.0000000000016,26.26171875,0.03515625,8254,1,None
RSA-2048,100,0,3,1158.26463900157,10.0000000000016,26.26171875,0.03515625,8222,1,None
RSA-2048,100,0,4,1174.48670499653,29.9999999999994,26.26171875,0.03515625,8222,1,None
RSA-2048,100,0,5,1159.48257200216,20.0000000000031,26.265625,0.03515625,8190,1,None
RSA-2048,100,0,6,1149.24341799997,29.9999999999994,26.265625,0.03515625,8222,1,None
RSA-2048,100,0,7,1152.86473999731,19.9999999999996,26.265625,0.03515625,8222,1,None
RSA-2048,100,0,8,1145.64982199954,30.0000000000029,26.265625,0.03515625,8190,1,None
RSA-2048,100,0,9,1154.64402900034,30.0000000000003,26.265625,0.03515625,8254,1,None
RSA-2048,100,0,10,1160.02481499891,19.9999999999996,26.265625,0.03515625,8190,1,None
RSA-2048,100,0,11,1166.2636229994,29.9999999999994,26.265625,0.03515625,8254,1,None
RSA-2048,100,0,12,1173.54028600312,19.9999999999996,26.265625,0.03515625,8222,1,None
RSA-2048,100,0,13,1176.56174699732,19.9999999999996,26.265625,0.03515625,8254,1,None
RSA-2048,100,0,14,1151.89844600172,19.9999999999996,26.265625,0.03515625,8254,1,None
RSA-2048,100,0,15,1158.34021200135,29.9999999999994,26.26953125,0.03515625,8254,1,None
RSA-2048,100,0,16,1163.92714500034,30.0000000000003,26.2734375,0.03515625,8222,1,None
RSA-2048,100,0,17,1154.22028299872,9.99999999999801,26.2734375,0.03515625,8254,1,None
RSA-2048,100,0,18,1165.59122299805,29.9999999999994,26.2734375,0.03515625,8254,1,None
RSA-2048,100,0,19,1151.03641400128,19.9999999999996,26.2734375,0.03515625,8222,1,None
RSA-2048,100,0,20,1153.02409300057,29.9999999999994,26.2734375,0.03515625,8222,1,None
RSA-2048,100,0,21,1169.84186199988,19.9999999999996,26.2734375,0.03515625,8254,1,None
RSA-2048,100,0,22,1154.01874900272,19.9999999999978,26.2734375,0.03515625,8190,1,None
RSA-2048,100,0,23,1158.14960499847,19.9999999999987,26.2734375,0.03515625,8222,1,None
RSA-2048,100,0,24,1145.13572000214,19.9999999999996,26.2734375,0.03515625,8222,1,None
RSA-2048,100,0,25,1179.96310400122,20.0000000000014,26.27734375,0.03515625,8222,1,None
RSA-2048,100,0,26,1181.36816699916,29.9999999999994,26.27734375,0.03515625,8190,1,None
RSA-2048,100,0,27,1145.04050100004,30.0000000000003,26.27734375,0.03515625,8254,1,None
RSA-2048,100,0,28,1159.112663001,19.9999999999996,26.27734375,0.03515625,8190,1,None
RSA-2048,100,0,29,1172.58257600042,29.9999999999994,26.27734375,0.03515625,8222,1,None
RSA-2048,100,0,30,1176.89062599675,19.9999999999996,26.27734375,0.03515625,8222,1,None
RSA-2048,100,0,31,1150.41103099793,29.9999999999994,26.27734375,0.03515625,8222,1,None
RSA-2048,100,0,32,1155.00837299987,19.9999999999996,26.27734375,0.03515625,8222,1,None
RSA-2048,100,0,33,1159.97104200142,29.9999999999994,26.27734375,0.03515625,8222,1,None
RSA-2048,100,0,34,1155.75727100077,19.9999999999996,26.27734375,0.03515625,8222,1,None
RSA-2048,100,0,35,1151.35888200166,19.9999999999978,26.27734375,0.03515625,8254,1,None
RSA-2048,100,0,36,1155.31272200315,20.0000000000031,26.28125,0.03515625,8254,1,None
RSA-2048,100,0,37,1145.51451499938,19.9999999999996,26.28125,0.03515625,8254,1,None
RSA-2048,100,0,38,1159.10727900337,19.9999999999996,26.28125,0.03515625,8254,1,None
RSA-2048,100,0,39,1150.08114600278,40.0000000000009,26.28125,0.03515625,8222,1,None
RSA-2048,100,0,40,1175.35465200126,19.9999999999996,26.28125,0.03515625,8222,1,None
RSA-2048,100,0,41,1145.25501399839,29.9999999999994,26.28515625,0.03515625,8222,1,None
RSA-2048,100,0,42,1173.33048399814,19.9999999999996,26.28515625,0.03515625,8222,1,None
RSA-2048,100,0,43,1167.30823299804,30.0000000000003,26.2890625,0.03515625,8254,1,None
RSA-2048,100,0,44,1182.40340899865,19.9999999999996,26.2890625,0.03515625,8222,1,None
RSA-2048,100,0,45,1158.96214599707,19.9999999999996,26.29296875,0.03515625,8254,1,None
RSA-2048,100,0,46,1157.41707900088,19.9999999999996,26.29296875,0.03515625,8222,1,None
RSA-2048,100,0,47,1158.77759199793,9.99999999999801,26.29296875,0.03515625,8254,1,None
RSA-2048,100,0,48,1153.8540090005,30.0000000000003,26.29296875,0.03515625,8222,1,None
RSA-2048,100,0,49,1141.39139999679,19.9999999999996,26.29296875,0.03515625,8190,1,None
RSA-2048,100,0,50,1160.4622570012,29.9999999999994,26.29296875,0.03515625,8222,1,None
CRYSTALS-Kyber,100,0,1,1168.99151600228,9.99999999999801,26.29296875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,2,1143.59896500173,9.99999999999801,26.29296875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,3,1183.10136199943,10.0000000000016,26.29296875,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,4,1158.89125700051,19.9999999999978,26.29296875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,5,1158.49379800056,9.99999999999801,26.296875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,6,1160.06894799648,20.0000000000022,26.296875,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,7,1149.14599799886,19.9999999999996,26.296875,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,8,2094.93488399676,9.99999999999801,26.296875,0.03515625,9660,1,None
CRYSTALS-Kyber,100,0,9,1146.46104599888,9.99999999999801,26.296875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,10,1155.08887200122,19.9999999999996,26.296875,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,11,1176.46667299778,29.9999999999994,26.296875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,12,1142.76378499926,10.0000000000016,26.296875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,13,1155.96062099939,29.9999999999994,26.296875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,14,1176.41687099967,30.0000000000003,26.296875,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,15,1156.48625900212,9.99999999999801,26.30078125,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,16,1175.28356199909,19.9999999999996,26.30078125,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,17,1157.3659429996,20.0000000000014,26.3046875,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,18,1165.63023999697,19.9999999999996,26.3046875,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,19,1170.8189609999,9.99999999999801,26.3046875,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,20,1165.27649199998,19.9999999999996,26.3046875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,21,1165.78952400232,9.99999999999801,26.3046875,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,22,1181.47735200182,10.0000000000016,26.3046875,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,23,1169.87805300232,30.0000000000029,26.3046875,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,24,1160.38591100005,20.0000000000014,26.3046875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,25,1182.04874599905,19.9999999999996,26.3046875,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,26,1179.82556900097,19.9999999999996,26.30859375,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,27,1168.54344300009,9.99999999999801,26.30859375,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,28,1190.69833699905,20.0000000000022,26.30859375,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,29,1176.64916400099,30.0000000000029,26.30859375,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,30,1159.82357200119,10.0000000000016,26.30859375,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,31,1153.42491800038,19.9999999999978,26.30859375,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,32,1163.7967759998,10.0000000000016,26.30859375,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,33,1176.84755599839,20.0000000000014,26.30859375,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,34,1186.43440600135,10.0000000000016,26.30859375,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,35,1146.6191340005,19.9999999999987,26.3125,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,36,1177.05443500017,19.9999999999996,26.3125,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,37,1172.25105600301,29.9999999999994,26.3125,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,38,1168.81969199676,20.0000000000031,26.3125,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,39,1164.56749999998,29.9999999999994,26.3125,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,40,1172.18299900196,19.9999999999978,26.3125,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,41,1160.87741500087,10.0000000000016,26.3125,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,42,1161.75143199871,30.0000000000038,26.3125,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,43,1171.46583800059,9.99999999999801,26.31640625,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,44,1179.48206800065,30.0000000000011,26.31640625,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,45,1169.64981899946,29.9999999999958,26.3203125,0.03515625,8770,1,None
CRYSTALS-Kyber,100,0,46,1149.79874200071,9.99999999999801,26.3203125,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,47,1176.5961730016,20.0000000000031,26.3203125,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,48,1173.86741799783,20.0000000000049,26.3203125,0.03515625,8706,1,None
CRYSTALS-Kyber,100,0,49,1168.54178400172,20.0000000000031,26.3203125,0.03515625,8738,1,None
CRYSTALS-Kyber,100,0,50,1188.49553000109,9.99999999999801,26.3203125,0.03515625,8738,1,None
ECC-P256,100,2,1,1166.26070400162,19.9999999999978,26.3203125,0.03515625,8614,1,None
ECC-P256,100,2,2,1609.83608500101,30.0000000000038,26.3203125,0.03515625,8776,1,None
